ngram,doc_id,has_prefix,has_quote_s,length,next_dep,next_ent_type,next_has_quote_s,next_is_alpha,next_is_punct,next_is_quote,next_is_space,next_is_stop,next_lemma,next_lex_id,next_pos,next_tag,pre_has_prefix,prev_dep,prev_ent_type,prev_is_alpha,prev_is_punct,prev_is_quote,prev_is_space,prev_is_stop,prev_lemma,prev_lex_id,prev_pos,prev_tag,sentence_id,span_dep,span_ent_type,span_id,span_is_alpha,span_is_punct,span_is_quote,span_is_space,span_is_stop,span_lemma,span_lex_id,span_pos,span_tag
Duke,112,1,0,1,436,378,0,True,False,False,False,False,4340385421422220503,0,95,15794550382381185553,0,440,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,1,436,378,2,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Ning,112,1,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,1,436,378,2,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Ning,112,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,1,7037928807040764755,378,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,1,436,378,2,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
The,274,0,0,1,423,386,0,True,False,False,False,False,5590772013854387968,0,95,15794550382381185553,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,0,426,386,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The Rong,274,0,0,2,404,386,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,0,426,386,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Rong,274,0,0,1,404,386,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,412,386,True,False,False,False,False,7425985699627899538,0,89,15267657372422890137,0,426,386,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Superiors,274,0,0,1,8206900633647566924,0,0,True,False,False,False,False,18064169627558009102,0,99,9188597074677201817,0,0,0,0,0,0,0,0,0,0,0,0,1,426,0,0,1,0,0,0,0,9559326288029122078,0,91,783433942507015291
No,274,0,0,1,426,0,0,True,False,False,False,True,17454115351911680600,0,91,15308085513773655218,0,0,0,0,0,0,0,0,0,0,0,0,2,426,0,0,0,0,0,0,0,13055779130471031426,0,89,15267657372422890137
Duke,274,1,0,1,426,378,0,True,False,False,False,False,14665303702414098656,0,95,15794550382381185553,0,397,0,True,False,False,False,False,15807309897752499399,0,85,17524233984504158541,3,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Mu,274,1,0,2,396,0,0,True,False,False,False,False,16686495386067661125,0,99,17109001835818727656,0,397,0,True,False,False,False,False,15807309897752499399,0,85,17524233984504158541,3,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mu,274,0,0,1,396,0,0,True,False,False,False,False,16686495386067661125,0,99,17109001835818727656,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,3,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Liao,274,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,413,0,True,False,False,False,False,11949542342668510412,0,91,15308085513773655218,3,400,378,4,1,0,0,0,0,14106043245720517012,0,95,15794550382381185553
I,274,0,0,1,402,0,0,True,False,False,False,True,14692702688101715474,0,99,9188597074677201817,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,3,426,0,5,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
You,274,0,0,1,426,378,0,True,False,False,False,False,9050919541027866980,0,95,15794550382381185553,0,426,0,True,False,False,False,False,3104811030673030468,0,91,15308085513773655218,4,426,378,1,0,0,0,0,0,561228191312463089,0,94,13656873538139661788
You Yu,274,0,0,2,402,0,0,True,False,False,False,True,7494117911267222209,0,99,16235386156175103506,0,426,0,True,False,False,False,False,3104811030673030468,0,91,15308085513773655218,4,426,378,1,0,0,0,0,0,561228191312463089,0,94,13656873538139661788
Yu,274,0,0,1,402,0,0,True,False,False,False,True,7494117911267222209,0,99,16235386156175103506,0,7037928807040764755,378,True,False,False,False,False,561228191312463089,0,94,13656873538139661788,4,426,378,1,0,0,0,0,0,561228191312463089,0,94,13656873538139661788
What,274,0,0,1,402,0,0,True,False,False,False,True,10292920167869855674,0,99,16235386156175103506,0,0,0,0,0,0,0,0,0,0,0,0,5,413,0,0,1,0,0,0,0,5865838185239622912,0,91,4808651922106831370
I,274,0,0,1,8206900633647566924,0,0,True,False,False,False,True,2158845516055552166,0,99,14200088355797579614,0,402,0,True,False,False,False,True,10292920167869855674,0,99,16235386156175103506,5,426,0,1,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
Duke,76,1,0,1,426,378,0,True,False,False,False,False,5929456468329207955,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Zhuang,76,1,0,2,8206900633647566924,0,0,True,False,False,False,True,14692702688101715474,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Zhuang,76,0,0,1,8206900633647566924,0,0,True,False,False,False,True,14692702688101715474,0,99,17109001835818727656,1,7037928807040764755,378,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,0,426,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Shifu,76,0,0,1,8206900633647566924,0,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,1,426,381,0,1,0,0,0,0,11231422034171243800,0,95,15794550382381185553
The,76,0,0,1,426,378,0,True,False,False,False,False,5590772013854387968,0,95,15794550382381185553,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,1,426,0,1,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The Rong,76,0,0,2,405,0,0,True,False,False,False,False,3883960749573218104,0,99,17109001835818727656,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,1,426,0,1,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Rong,76,0,0,1,405,0,0,True,False,False,False,False,3883960749573218104,0,99,17109001835818727656,0,412,0,True,False,False,False,False,7425985699627899538,0,89,15267657372422890137,1,426,0,1,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Qin,76,0,0,1,400,378,0,True,False,False,False,False,8605206886949496001,0,95,15794550382381185553,0,413,0,True,False,False,False,False,18355009059366567485,0,91,15308085513773655218,1,400,378,3,0,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Qin Zhong,76,0,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,413,0,True,False,False,False,False,18355009059366567485,0,91,15308085513773655218,1,400,378,3,0,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Zhong,76,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,7037928807040764755,378,True,False,False,False,False,11615090310102915393,0,95,15794550382381185553,1,400,378,3,0,0,0,0,0,11615090310102915393,0,95,15794550382381185553
I,76,0,0,1,402,0,0,True,False,False,False,True,14692702688101715474,0,99,9188597074677201817,0,420,0,True,False,False,False,False,2906777282977359384,0,84,1292078113972184607,2,426,0,0,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
Duke,196,1,0,1,437,0,0,True,False,False,False,False,14665303702414098656,0,95,15794550382381185553,0,440,0,True,False,False,False,False,3002984154512732771,0,84,1292078113972184607,0,436,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Mu,196,1,0,2,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,440,0,True,False,False,False,False,3002984154512732771,0,84,1292078113972184607,0,436,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mu,196,0,0,1,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,0,436,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Qin,196,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,436,378,2,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Jin,196,0,0,1,440,0,0,True,False,False,False,True,16037325823156266367,0,84,1292078113972184607,0,440,0,True,False,False,False,True,3791531372978436496,0,84,1292078113972184607,0,436,378,5,1,0,0,0,0,3146064798170139065,0,95,15794550382381185553
The,196,0,0,1,426,0,0,True,False,False,False,False,18205181805348499458,0,91,15308085513773655218,0,0,0,0,0,0,0,0,0,0,0,0,1,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Jin,196,0,0,1,8206900633647566924,0,0,True,False,False,False,False,2091227070260480486,0,99,17109001835818727656,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,378,1,1,0,0,0,0,3146064798170139065,0,95,15794550382381185553
Guo,196,0,0,1,426,378,0,True,False,False,False,False,10480906772504197575,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,2,426,378,0,0,0,0,0,0,2176228942656802567,0,95,15794550382381185553
Guo Shi,196,0,0,2,8206900633647566924,0,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,2,426,378,0,0,0,0,0,0,2176228942656802567,0,95,15794550382381185553
Shi,196,0,0,1,8206900633647566924,0,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,2176228942656802567,0,95,15794550382381185553,2,426,378,0,0,0,0,0,0,2176228942656802567,0,95,15794550382381185553
Qin,196,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,407,0,True,False,False,False,False,9652614884489271923,0,99,14200088355797579614,3,436,378,2,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
You,196,0,0,1,402,0,0,True,False,False,False,True,6635067063807956629,0,99,16235386156175103506,0,0,0,0,0,0,0,0,0,0,0,0,4,426,0,0,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
The,196,0,0,1,7037928807040764755,378,0,True,False,False,False,False,3146064798170139065,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,5,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The Jin,196,0,0,2,426,0,0,True,False,False,False,False,18205181805348499458,0,91,15308085513773655218,0,0,0,0,0,0,0,0,0,0,0,0,5,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Jin,196,0,0,1,426,0,0,True,False,False,False,False,18205181805348499458,0,91,15308085513773655218,0,412,0,True,False,False,False,False,7425985699627899538,0,89,15267657372422890137,5,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The,162,0,0,1,426,0,0,True,False,False,False,False,8842154077372664798,0,91,15308085513773655218,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Gan,162,0,0,1,426,378,0,True,False,False,False,False,2104293440104604674,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,1,426,378,0,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Gan Luo,162,0,0,2,8206900633647566924,0,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,1,426,378,0,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Luo,162,0,0,1,8206900633647566924,0,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,14220849248644809038,0,95,15794550382381185553,1,426,378,0,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
King,39,1,0,1,426,0,0,True,False,False,False,False,5331291120196474153,0,95,15794550382381185553,0,397,0,True,False,False,False,False,15807309897752499399,0,85,17524233984504158541,0,426,0,0,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
King Hui,39,1,0,2,396,0,0,True,False,False,False,False,3573116604670608395,0,99,17109001835818727656,0,397,0,True,False,False,False,False,15807309897752499399,0,85,17524233984504158541,0,426,0,0,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Hui,39,0,0,1,396,0,0,True,False,False,False,False,3573116604670608395,0,99,17109001835818727656,1,7037928807040764755,0,True,False,False,False,False,7464393751932445219,0,95,15794550382381185553,0,426,0,0,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
King,39,1,0,1,426,378,0,True,False,False,False,False,1829651293286449629,0,95,15794550382381185553,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,426,0,1,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
King Wu,39,1,0,2,407,0,0,True,False,False,False,False,5307304325359566725,0,99,17109001835818727656,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,426,0,1,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Wu,39,0,0,1,407,0,0,True,False,False,False,False,5307304325359566725,0,99,17109001835818727656,1,7037928807040764755,0,True,False,False,False,False,7464393751932445219,0,95,15794550382381185553,0,426,0,1,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
BC,39,0,0,1,442,0,0,False,True,False,False,False,3842344029291005339,0,96,2465883113906300949,0,12837356684637874264,394,False,False,False,False,False,7624708281235643154,0,92,8427216679587749980,0,400,394,3,0,0,0,0,0,7624708281235643154,0,92,8427216679587749980
Zhang,39,0,0,1,400,378,0,True,False,False,False,False,818961455463021298,0,95,15794550382381185553,0,442,0,False,True,False,False,False,3842344029291005339,0,96,2465883113906300949,0,400,378,4,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Zhang Yi,39,0,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,442,0,False,True,False,False,False,3842344029291005339,0,96,2465883113906300949,0,400,378,4,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Yi,39,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,7037928807040764755,378,True,False,False,False,False,3937820037229916483,0,95,15794550382381185553,0,400,378,4,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Wei,39,0,0,1,407,378,0,True,False,False,False,False,3937820037229916483,0,95,15794550382381185553,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,407,378,5,0,0,0,0,0,5806713766918506457,0,95,15794550382381185553
Wei Zhang,39,0,0,2,8206900633647566924,0,0,True,False,False,False,False,9707179535890930240,0,99,17109001835818727656,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,407,378,5,0,0,0,0,0,5806713766918506457,0,95,15794550382381185553
Zhang,39,0,0,1,8206900633647566924,0,0,True,False,False,False,False,9707179535890930240,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,5806713766918506457,0,95,15794550382381185553,0,407,378,5,0,0,0,0,0,5806713766918506457,0,95,15794550382381185553
Qin,39,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,8206900633647566924,0,True,False,False,False,False,9707179535890930240,0,99,17109001835818727656,0,413,378,6,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Wei,39,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,3791531372978436496,0,84,1292078113972184607,0,436,378,7,1,0,0,0,0,5806713766918506457,0,95,15794550382381185553
Zhuang,39,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,0,0,0,0,0,0,0,0,0,0,0,1,426,382,0,1,0,0,0,0,5929456468329207955,0,95,15794550382381185553
Hui,39,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,3791531372978436496,0,84,1292078113972184607,1,436,379,2,1,0,0,0,0,5331291120196474153,0,95,15794550382381185553
Shu,39,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,378,4,1,0,0,0,0,12161133495277023038,0,95,15794550382381185553
Qin,39,0,0,1,8206900633647566924,0,0,True,False,False,False,False,13136985495629980461,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,2,426,378,0,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Gan,39,0,0,1,413,378,0,True,False,False,False,False,12553505549526367179,0,95,15794550382381185553,0,8206900633647566924,0,True,False,False,False,False,13136985495629980461,0,99,17109001835818727656,2,413,378,1,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Gan Mou,39,0,0,2,402,0,0,True,False,False,False,True,3791531372978436496,0,93,5595707737748328492,0,8206900633647566924,0,True,False,False,False,False,13136985495629980461,0,99,17109001835818727656,2,413,378,1,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Mou,39,0,0,1,402,0,0,True,False,False,False,True,3791531372978436496,0,93,5595707737748328492,0,7037928807040764755,378,True,False,False,False,False,14220849248644809038,0,95,15794550382381185553,2,413,378,1,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Shu,39,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,2,436,378,3,1,0,0,0,0,12161133495277023038,0,95,15794550382381185553
Gan,39,0,0,1,427,378,0,True,False,False,False,False,12553505549526367179,0,95,15794550382381185553,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,3,427,378,1,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Gan Mou,39,0,0,2,403,0,0,True,False,False,False,True,10382539506755952630,0,99,17109001835818727656,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,3,427,378,1,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Mou,39,0,0,1,403,0,0,True,False,False,False,True,10382539506755952630,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,14220849248644809038,0,95,15794550382381185553,3,427,378,1,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Shuli,39,0,0,1,436,378,0,True,False,False,False,False,7763783676986730962,0,95,15794550382381185553,0,440,0,True,False,False,False,True,12510949447758279278,0,84,1292078113972184607,3,436,378,3,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Shuli Zi,39,0,0,2,440,0,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,0,440,0,True,False,False,False,True,12510949447758279278,0,84,1292078113972184607,3,436,378,3,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Zi,39,0,0,1,440,0,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,0,7037928807040764755,378,True,False,False,False,False,1812804116571101063,0,95,15794550382381185553,3,436,378,3,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Qin,152,0,0,1,8206900633647566924,0,0,True,False,False,False,False,8908213651389553140,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Fan,152,0,0,1,413,378,0,True,False,False,False,False,12131576118151215659,0,95,15794550382381185553,0,8206900633647566924,0,True,False,False,False,False,8908213651389553140,0,99,17109001835818727656,0,413,378,1,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Fan Ju,152,0,0,2,440,0,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,8206900633647566924,0,True,False,False,False,False,8908213651389553140,0,99,17109001835818727656,0,413,378,1,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Ju,152,0,0,1,440,0,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,7037928807040764755,378,True,False,False,False,False,9836875835655631250,0,95,15794550382381185553,0,413,378,1,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Ying,152,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,378,3,1,0,0,0,0,10233004350690758097,0,95,15794550382381185553
